DEPTH,GR
837.59,14.742
837.743,14.734
837.895,15.68
838.048,15.289
838.2,16
838.352,13.32
838.505,12.031
838.657,11.852
838.81,13.797
838.962,17.188
839.114,15.992
839.267,15.578
839.419,14.813
839.572,14.383
839.724,12.828
839.876,10.516
840.029,9.859
840.181,10.664
840.334,12.234
840.486,14.195
840.638,13
840.791,12.977
840.943,11.445
841.096,13.391
841.248,13.477
841.4,17.266
841.553,16.5
841.705,16.5
841.858,13.422
842.01,13.023
842.162,12.82
842.315,13.82
842.467,13.617
842.62,13.383
842.772,11.227
842.924,11.617
843.077,12.273
843.229,12.305
843.382,14.648
843.534,14.727
843.686,15.875
843.839,13.734
843.991,13.719
844.144,11.594
844.296,12.156
844.448,10.609
844.601,12.156
844.753,12.164
844.906,12.758
845.058,12.547
845.21,14.328
845.363,15.883
845.515,16.859
845.668,16.609
845.82,15.242
845.972,14.297
846.125,12.773
846.277,13.742
846.43,14.688
846.582,12.734
846.734,12.047
846.887,11.258
847.039,12.813
847.192,14.07
847.344,16.219
847.496,16.406
847.649,14.289
847.801,12.445
847.954,13.234
848.106,13.445
848.258,13.945
848.411,12
848.563,12.172
848.716,11.969
848.868,12.742
849.02,14.297
849.173,13.539
849.325,13.539
849.478,13.344
849.63,13.523
849.782,11.789
849.935,11.477
850.087,12.273
850.24,12.664
850.392,12.789
850.544,10.266
850.697,13.156
850.849,11.453
851.002,13.203
851.154,12.242
851.306,13.547
851.459,13.352
851.611,13.18
851.764,13.578
851.916,15.867
852.068,14.875
852.221,13.516
852.373,12.375
852.526,13.75
852.678,15.297
852.83,14.695
852.983,13.555
853.135,12.391
853.288,12.336
853.44,16.141
853.592,16.406
853.745,14.688
853.897,10.953
854.05,11.797
854.202,12.641
854.354,13.008
854.507,11.938
854.659,14.102
854.812,13.984
854.964,12.688
855.116,11.164
855.269,12.328
855.421,13.422
855.574,13.234
855.726,12.875
855.878,13.805
856.031,16.031
856.183,14.469
856.336,15.234
856.488,13.094
856.64,13.445
856.793,12.75
856.945,14.086
857.098,14.383
857.25,12.992
857.402,10.422
857.555,11.383
857.707,12.5
857.86,13.859
858.012,12.875
858.164,12.281
858.317,13.148
858.469,13.695
858.622,14.891
858.774,12.484
858.926,10.734
859.079,9.953
859.231,13.633
859.384,14.008
859.536,14.008
859.688,10.766
859.841,13.094
859.993,12.313
860.146,12.969
860.298,12.195
860.45,14.523
860.603,14.672
860.755,14.406
860.908,13.07
861.06,12.875
861.212,10.836
861.365,10.508
861.517,12.258
861.67,13.031
861.822,12.383
861.974,10.023
862.127,9.805
862.279,9.617
862.432,9.086
862.584,10.875
862.736,12.031
862.889,13.641
863.041,12.453
863.194,11.289
863.346,10.438
863.498,10.039
863.651,10.813
863.803,11.391
863.956,12.18
864.108,12.938
864.26,12.359
864.413,12.859
864.565,11.313
864.718,12.289
864.87,12.172
865.022,12.555
865.175,11.195
865.327,12.18
865.48,14.313
865.632,15.672
865.784,13.711
865.937,11.414
866.089,12.375
866.242,11.297
866.394,12.047
866.546,13.211
866.699,15.063
866.851,15.07
867.004,11.391
867.156,9.273
867.308,10.234
867.461,10.172
867.613,13.641
867.766,12.68
867.918,14.477
868.07,14.109
868.223,13.906
868.375,13.531
868.528,12.648
868.68,14.203
868.832,13.82
868.985,12.961
869.137,11.023
869.29,10.445
869.442,10.438
869.594,11.211
869.747,13.539
869.899,13.953
870.052,14.141
870.204,12.586
870.356,10.438
870.509,9.102
870.661,8.922
870.814,10.469
870.966,9.875
871.118,9.844
871.271,9.258
871.423,10.422
871.576,10.477
871.728,11.063
871.88,11.656
872.033,11.984
872.185,12.359
872.338,12.93
872.49,13.313
872.642,12.93
872.795,11.391
872.947,9.828
873.1,10.984
873.252,12.547
873.404,13.344
873.557,13.328
873.709,13.672
873.862,14.141
874.014,13.578
874.166,12.477
874.319,11.82
874.471,12.203
874.624,11.016
874.776,9.844
874.928,9.477
875.081,9.289
875.233,9.68
875.386,8.703
875.538,8.313
875.69,9.461
875.843,9.641
875.995,10.828
876.148,9.469
876.3,9.852
876.452,10.016
876.605,11.945
876.757,11.375
876.91,9.844
877.062,8.25
877.214,10.195
877.367,10.773
877.519,10.063
877.672,8.32
877.824,8.516
877.976,9.094
878.129,8.813
878.281,9.008
878.434,9.977
878.586,11.586
878.738,10.461
878.891,9.883
879.043,10.305
879.196,12.992
879.348,12.75
879.5,12.133
879.653,10.086
879.805,10.117
879.958,9.359
880.11,10.609
880.262,9.922
880.415,10.352
880.567,9.766
880.72,11.055
880.872,10.633
881.024,11.078
881.177,11.055
881.329,11.703
881.482,11.703
881.634,11.906
881.786,12.586
881.939,12.547
882.091,13.469
882.244,13.508
882.396,15.078
882.548,15.117
882.701,13.969
882.853,12.641
883.006,13.023
883.158,14.102
883.31,12.492
883.463,12.063
883.615,11.352
883.768,15.586
883.92,14.68
884.072,15.625
884.225,13.219
884.377,14.758
884.53,14.969
884.682,14.891
884.834,15.789
884.987,15.813
885.139,16.125
885.292,13.867
885.444,12.758
885.596,12.93
885.749,14.461
885.901,14.875
886.054,14.547
886.206,12.453
886.358,14.133
886.511,14.5
886.663,17.094
886.816,16.281
886.968,16.25
887.12,14.023
887.273,12.305
887.425,12.961
887.578,13.656
887.73,16.266
887.882,15.492
888.035,17.438
888.187,16.156
888.34,15.016
888.492,13.547
888.644,14.594
888.797,15.445
888.949,14.672
889.102,13.813
889.254,14.688
889.406,14.133
889.559,12.781
889.711,13.227
889.864,15.32
890.016,18.828
890.168,21.203
890.321,23.141
890.473,22.484
890.626,19.813
890.778,17.281
890.93,17.484
891.083,17.922
891.235,16.422
891.388,13.922
891.54,12.461
891.692,12.258
891.845,11.305
891.997,12.188
892.15,12.75
892.302,14.688
892.454,14.477
892.607,14.352
892.759,15.125
892.912,15.734
893.064,17.016
893.216,15.289
893.369,12.906
893.521,14.648
893.674,16.078
893.826,19.625
893.978,19.438
894.131,19.375
894.283,19.75
894.436,20.516
894.588,20.344
894.74,20.578
894.893,20.406
895.045,17.781
895.198,14.805
895.35,13.328
895.502,15.125
895.655,14.609
895.807,12.203
895.96,10.844
896.112,9.969
896.264,9.977
896.417,12.148
896.569,14.094
896.722,17
896.874,15.266
897.026,14.148
897.179,11.695
897.331,11.469
897.484,12.82
897.636,14.117
897.788,18.922
897.941,16.75
898.093,16.563
898.246,13.953
898.398,15.953
898.55,15.516
898.703,15.43
898.855,19.719
899.008,20.547
899.16,20.625
899.313,16.078
899.465,15.875
899.617,15.43
899.77,14.906
899.922,14.922
900.074,16.625
900.227,19.313
900.379,20.813
900.532,21.359
900.684,18.766
900.836,17.828
900.989,17.297
901.141,18.547
901.294,17.75
901.446,19.094
901.598,19.813
901.751,21.141
901.903,20.781
902.056,19.031
902.208,18.688
902.36,15.102
902.513,17.5
902.665,15
902.818,15.43
902.97,14.281
903.122,15.594
903.275,16.578
903.427,16.641
903.58,16.688
903.732,15.266
903.884,13.461
904.037,12.539
904.189,12.531
904.342,13.875
904.494,16.688
904.646,18.125
904.799,18.797
904.951,15.188
905.104,13.539
905.256,12.273
905.408,13.742
905.561,14.414
905.713,13.445
905.866,12.789
906.018,12.813
906.17,13.742
906.323,13.68
906.475,13.219
906.628,11.469
906.78,12.063
906.932,11.836
907.085,14.398
907.237,14.961
907.39,14.273
907.542,13.898
907.694,13.516
907.847,14.195
907.999,13.031
908.152,13.203
908.304,14.523
908.456,17.813
908.609,18.641
908.761,17.797
908.914,16.734
909.066,17.063
909.218,16.578
909.371,15.93
909.523,15.164
909.676,16.078
909.828,13.742
909.98,12.883
910.133,10.516
910.285,12.016
910.438,12.508
910.59,14.188
910.742,12.695
910.895,13.734
911.047,13.078
911.2,14.43
911.352,14.664
911.504,14.992
911.657,13.383
911.809,11.727
911.962,12.484
912.114,12.922
912.266,13.016
912.419,13.961
912.571,15.039
912.724,15.289
912.876,12.055
913.028,11.852
913.181,13.055
913.333,15.125
913.486,14.82
913.638,14.039
913.79,14.711
913.943,16.625
914.095,16.625
914.248,15.422
914.4,14.031
914.552,14.047
914.705,15.664
914.857,16.281
915.01,16.078
915.162,13.695
915.314,13.539
915.467,13.094
915.619,13.453
915.772,13.43
915.924,13.109
916.076,15.102
916.229,17.25
916.381,18.219
916.534,17.594
916.686,14.297
916.839,12.773
916.991,12.383
917.143,12.867
917.296,14.813
917.448,13.078
917.6,14.18
917.753,12.391
917.905,13.875
918.058,11.328
918.21,12.031
918.362,11.133
918.515,12.133
918.667,13.023
918.82,13.219
918.972,14.109
919.124,13.695
919.277,16.969
919.429,17.766
919.582,17.5
919.734,13.828
919.886,11.344
920.039,10.914
920.191,12.266
920.344,15.469
920.496,15.555
920.648,16.844
920.801,14.805
920.953,13.414
921.106,11.641
921.258,13.18
921.41,13.633
921.563,13.367
921.715,10.82
921.868,12.508
922.02,14.914
922.172,17.281
922.325,18.484
922.477,17
922.63,17.203
922.782,16.063
922.934,15.688
923.087,15.906
923.239,17.609
923.392,18.984
923.544,18.813
923.696,17.484
923.849,15.414
924.001,14.563
924.154,14.609
924.306,15.695
924.458,16.969
924.611,16.344
924.763,16.109
924.916,13.492
925.068,13.289
925.22,14.773
925.373,15.328
925.525,17.016
925.678,15.391
925.83,17.219
925.982,14.398
926.135,15.188
926.287,13.891
926.44,14.648
926.592,11.617
926.744,10.32
926.897,10.523
927.049,12.266
927.202,13.602
927.354,15.258
927.506,14.422
927.659,14.805
927.811,13.523
927.964,17.594
928.116,17.813
928.268,17.813
928.421,16.281
928.573,14.742
928.726,16.688
928.878,16.406
929.03,16.219
929.183,14.672
929.335,14.102
929.488,13.883
929.64,12.703
929.792,10.75
929.945,10.992
930.097,10.414
930.25,10.609
930.402,11.508
930.554,13.039
930.707,13.867
930.859,14.711
931.012,13.961
931.164,13.82
931.316,13.211
931.469,12.891
931.621,13.086
931.774,12.484
931.926,13.125
932.078,13.063
932.231,15.133
932.383,15.773
932.536,14.109
932.688,13.617
932.84,13.188
932.993,15.789
933.145,17.125
933.298,18.453
933.45,18.094
933.602,15.711
933.755,12.688
933.907,10.875
934.06,10.156
934.212,10.125
934.365,12.289
934.517,12.281
934.669,13.172
934.822,12.648
934.974,12.516
935.126,11.273
935.279,11.164
935.431,12.055
935.584,11.109
935.736,11.578
935.888,10.906
936.041,14.813
936.193,15.797
936.346,14.266
936.498,12.852
936.65,12.273
936.803,12.953
936.955,13.508
937.108,12.734
937.26,14.656
937.412,13.336
937.565,12.563
937.717,10.609
937.87,11.391
938.022,11.867
938.174,11.5
938.327,11.82
938.479,12.703
938.632,14.156
938.784,15.172
938.936,13.859
939.089,12.406
939.241,10.305
939.394,10.453
939.546,12.344
939.698,14.945
939.851,16.688
940.003,16.484
940.156,14.43
940.308,12.531
940.46,12.391
940.613,12.711
940.765,15.203
940.918,15.313
941.07,16.359
941.222,14.398
941.375,13.734
941.527,14.5
941.68,14.844
941.832,14.422
941.984,11.75
942.137,11.055
942.289,9.531
942.442,9.523
942.594,8.938
942.746,9.578
942.899,9.352
943.051,9.555
943.204,9.344
943.356,8
943.508,6.473
943.661,7.746
943.813,9.734
943.966,10.094
944.118,10.32
944.27,9.68
944.423,11.234
944.575,10.391
944.728,12.906
944.88,12.734
945.032,12.008
945.185,11.219
945.337,13.305
945.49,14.039
945.642,13.398
945.794,10.883
945.947,9.359
946.099,8.281
946.252,8.93
946.404,11.469
946.556,12.977
946.709,11.672
946.861,11.086
947.014,8.914
947.166,10.93
947.318,12.023
947.471,14.438
947.623,15.234
947.776,13.359
947.928,12.688
948.08,10.734
948.233,10.758
948.385,11
948.538,12.742
948.69,15.242
948.842,14.891
948.995,14.883
949.147,13.922
949.3,15.367
949.452,15.961
949.604,18.219
949.757,16.016
949.909,13.289
950.062,10.898
950.214,11.484
950.366,11.453
950.519,10.219
950.671,9.211
950.824,10.305
950.976,10.5
951.128,10.344
951.281,10.539
951.433,10.906
951.586,12.641
951.738,12.648
951.891,13.445
952.043,13.594
952.195,15.039
952.348,16.422
952.5,15.68
952.652,14.656
952.805,13.992
952.957,13.242
953.11,12.172
953.262,12.766
953.414,12.313
953.567,12.961
953.719,11.055
953.872,11.719
954.024,11.836
954.176,12.523
954.329,13.266
954.481,14.242
954.634,14.688
954.786,14.797
954.938,14.148
955.091,13.383
955.243,12.297
955.396,10.602
955.548,9.594
955.7,9.023
955.853,10.953
956.005,13.883
956.158,14.023
956.31,12.492
956.462,9.219
956.615,10.086
956.767,10.477
956.92,10.813
957.072,10.953
957.224,10.781
957.377,12.961
957.529,14.688
957.682,15.977
957.834,15.578
957.986,15.648
958.139,15.688
958.291,14.992
958.444,13.047
958.596,11.125
958.748,10.047
958.901,10.031
959.053,11.289
959.206,11.141
959.358,12.492
959.51,12.406
959.663,13.203
959.815,13.188
959.968,13.695
960.12,15.844
960.272,16.594
960.425,15.938
960.577,14.141
960.73,14.023
960.882,13.57
961.034,13.219
961.187,11.211
961.339,11.234
961.492,12.531
961.644,11.734
961.796,10.438
961.949,8.531
962.101,9.398
962.254,11.43
962.406,12.688
962.558,11.477
962.711,9.664
962.863,10.969
963.016,15.227
963.168,18.063
963.32,16.656
963.473,13.188
963.625,12.594
963.778,13.086
963.93,13.289
964.082,12.094
964.235,10.813
964.387,10.609
964.54,12.156
964.692,12.938
964.844,13.375
964.997,12.992
965.149,11.563
965.302,11.891
965.454,11.633
965.606,13.375
965.759,13.961
965.911,13.953
966.064,12.672
966.216,11.109
966.368,10.82
966.521,12.305
966.673,13.391
966.826,12.586
966.978,10.867
967.13,8.453
967.283,8.914
967.435,11.477
967.588,13.031
967.74,15.297
967.892,14.453
968.045,16.938
968.197,15.961
968.35,15.313
968.502,12.813
968.654,12.164
968.807,12.484
968.959,15.719
969.112,15.984
969.264,15.672
969.416,13.508
969.569,12.344
969.721,13.859
969.874,13.953
970.026,14.211
970.178,11.664
970.331,10.508
970.483,12.969
970.636,17.484
970.788,19
970.94,18
971.093,15.594
971.245,16.203
971.398,14.961
971.55,15.75
971.702,16.672
971.855,18.156
972.007,20.172
972.16,17.484
972.312,17.094
972.464,15.602
972.617,17.906
972.769,18.359
972.922,16.281
973.074,14.656
973.226,15.07
973.379,17.156
973.531,17.609
973.684,17.719
973.836,15.109
973.988,13.586
974.141,12.148
974.293,13.453
974.446,14.328
974.598,14.383
974.75,15.484
974.903,14.609
975.055,13.648
975.208,11.242
975.36,11.836
975.512,11.891
975.665,12.031
975.817,13.813
975.97,14.016
976.122,15.359
976.274,13.195
976.427,14.484
976.579,14.75
976.732,15.844
976.884,17.016
977.036,16.156
977.189,15.266
977.341,15.203
977.494,15.625
977.646,18.078
977.798,15.984
977.951,15.094
978.103,13.969
978.256,14.539
978.408,15.195
978.56,13.844
978.713,12.961
978.865,11.82
979.018,11.664
979.17,11.695
979.322,13.469
979.475,15.859
979.627,16.75
979.78,15.703
979.932,15.406
980.084,14.281
980.237,14.922
980.389,12.992
980.542,13.859
980.694,15.953
980.846,17.5
980.999,18.531
981.151,15.141
981.304,17.078
981.456,18.016
981.608,19.703
981.761,16.453
981.913,14.281
982.066,10.797
982.218,14.492
982.37,15.328
982.523,20.813
982.675,18.656
982.828,20.031
982.98,19.813
983.132,19.953
983.285,19.656
983.437,18.078
983.59,17.719
983.742,16.688
983.894,19.016
984.047,20.766
984.199,22.078
984.352,19.172
984.504,18.375
984.656,16.188
984.809,16.563
984.961,16.016
985.114,17.219
985.266,19.172
985.418,17.438
985.571,15.539
985.723,13.43
985.876,14.539
986.028,17.625
986.18,17.797
986.333,17.156
986.485,14.977
986.638,16.531
986.79,19.109
986.942,21.859
987.095,20.094
987.247,17.938
987.4,18.656
987.552,22.344
987.704,23.859
987.857,19.516
988.009,15.063
988.162,13.766
988.314,15.641
988.466,17.484
988.619,16.891
988.771,15.688
988.924,14.039
989.076,13.742
989.228,13.531
989.381,13.336
989.533,15.313
989.686,15.805
989.838,15.945
989.99,16.125
990.143,17.469
990.295,17.875
990.448,15.242
990.6,12.516
990.752,11.961
990.905,11.789
991.057,11.414
991.21,10.883
991.362,9.359
991.514,10.5
991.667,11.617
991.819,12.734
991.972,14.141
992.124,14.531
992.276,17.359
992.429,16.047
992.581,14.5
992.734,12.305
992.886,12.398
993.038,11.391
993.191,12.516
993.343,10.477
993.496,13.523
993.648,14.094
993.8,18
993.953,18.469
994.105,20.469
994.258,18.016
994.41,16.672
994.563,14.883
994.715,17.531
994.867,16.156
995.02,15.789
995.172,13.18
995.324,14.336
995.477,14.313
995.629,17.172
995.782,14.992
995.934,14.813
996.086,14.375
996.239,17.859
996.391,17.438
996.544,16.563
996.696,15.055
996.848,13.266
997.001,13.477
997.153,13.875
997.306,17.578
997.458,17.531
997.61,17.109
997.763,15.406
997.915,13.719
998.068,15.898
998.22,16.516
998.372,18.578
998.525,17.703
998.677,15.984
998.83,14.43
998.982,15.734
999.134,17.828
999.287,18.859
999.439,17.453
999.592,17.953
999.744,15.766
999.896,15.789
1000.049,13.867
1000.201,17
1000.354,14.898
1000.506,16.484
1000.658,14.891
1000.811,15.445
1000.963,15.797
1001.116,18.547
1001.268,19.734
1001.42,19.766
1001.573,19.609
1001.725,19.375
1001.878,18.781
1002.03,16.594
1002.182,14.664
1002.335,13.453
1002.487,11.898
1002.64,14.945
1002.792,14.953
1002.944,16.313
1003.097,13.945
1003.249,13.813
1003.402,13.57
1003.554,15.266
1003.706,15.445
1003.859,15.43
1004.011,15.953
1004.164,18.5
1004.316,21.453
1004.468,21.828
1004.621,19.094
1004.773,17.469
1004.926,14.586
1005.078,16.219
1005.23,16.453
1005.383,19.547
1005.535,18.672
1005.688,17.75
1005.84,16.453
1005.992,17.344
1006.145,18.125
1006.297,17.906
1006.45,19.141
1006.602,18.375
1006.754,18.188
1006.907,15.891
1007.059,13.742
1007.212,12.195
1007.364,13.477
1007.516,15.766
1007.669,17.063
1007.821,15.781
1007.974,17.391
1008.126,16.859
1008.278,17.094
1008.431,14.555
1008.583,15.094
1008.736,13.492
1008.888,14.281
1009.04,15.352
1009.193,17.078
1009.345,19.484
1009.498,19.031
1009.65,22.156
1009.802,21.25
1009.955,23.578
1010.107,21.375
1010.26,22.938
1010.412,22.172
1010.564,22.031
1010.717,22.859
1010.869,24.375
1011.022,27.641
1011.174,26.953
1011.326,26.563
1011.479,23.641
1011.631,21.375
1011.784,20.922
1011.936,20.391
1012.089,22.469
1012.241,20.063
1012.393,18.141
1012.546,12.07
1012.698,9.906
1012.85,9.125
1013.003,9.773
1013.155,9.203
1013.308,8.117
1013.46,8.945
1013.612,9.5
1013.765,10.594
1013.917,9.828
1014.07,8.953
1014.222,10.891
1014.374,10.844
1014.527,11.156
1014.679,7.91
1014.832,8.719
1014.984,10.805
1015.136,11.719
1015.289,10.039
1015.441,6.344
1015.594,6.16
1015.746,6.605
1015.898,7.637
1016.051,7.777
1016.203,7.969
1016.356,8.727
1016.508,10.031
1016.66,11.07
1016.813,11.227
1016.965,9.914
1017.118,9.328
1017.27,11.719
1017.422,12.359
1017.575,13.648
1017.727,12.094
1017.88,11.695
1018.032,11.602
1018.184,12.734
1018.337,12.945
1018.489,11.773
1018.642,11.773
1018.794,12.164
1018.946,13.219
1019.099,13.984
1019.251,16.375
1019.404,19.406
1019.556,20.359
1019.708,22.156
1019.861,22.359
1020.013,21.703
1020.166,19.969
1020.318,18.406
1020.47,19.516
1020.623,20.719
1020.775,21.875
1020.928,21.234
1021.08,24.563
1021.232,23.375
1021.385,24
1021.537,22.016
1021.69,23.625
1021.842,22.625
1021.994,21.797
1022.147,19.828
1022.299,21.703
1022.452,18.875
1022.604,20.406
1022.756,19.969
1022.909,21.719
1023.061,22.797
1023.214,23.266
1023.366,22.594
1023.518,22.594
1023.671,20.125
1023.823,20.609
1023.976,19.125
1024.128,20.266
1024.281,20.266
1024.433,22.578
1024.585,22.766
1024.738,24.25
1024.89,23.469
1025.042,22.172
1025.195,19.328
1025.347,17.75
1025.5,18.656
1025.652,18.5
1025.804,18.141
1025.957,18.75
1026.109,17.859
1026.262,17.125
1026.414,16.922
1026.566,20.344
1026.719,22.75
1026.871,21.188
1027.024,19.313
1027.176,15.914
1027.328,15.289
1027.481,15.219
1027.633,15.578
1027.786,17.547
1027.938,15.867
1028.091,16.25
1028.243,12.977
1028.395,15.781
1028.548,16.891
1028.7,18.25
1028.853,16.531
1029.005,15.859
1029.157,15.648
1029.31,14.586
1029.462,12.617
1029.615,13.234
1029.767,12.578
1029.919,13.297
1030.072,12.695
1030.224,15.281
1030.376,15.039
1030.529,13.672
1030.681,12.602
1030.834,12.703
1030.986,14.086
1031.138,13.023
1031.291,12.633
1031.443,12.977
1031.596,12.516
1031.748,11.734
1031.9,9.547
1032.053,10.344
1032.205,9.023
1032.358,10.078
1032.51,9.086
1032.662,11.586
1032.815,10.555
1032.967,11.344
1033.12,10.813
1033.272,11.266
1033.425,11.328
1033.577,10.883
1033.729,11.297
1033.882,12
1034.034,13.516
1034.187,14.242
1034.339,14.18
1034.491,14.766
1034.644,14.688
1034.796,13.797
1034.948,11.703
1035.101,10.617
1035.253,10.398
1035.406,12.109
1035.558,12.508
1035.71,15.148
1035.863,13.984
1036.015,15.109
1036.168,15.32
1036.32,16.125
1036.472,14.398
1036.625,12.336
1036.777,11.414
1036.93,13.008
1037.082,11.375
1037.234,10.914
1037.387,10.633
1037.539,11.867
1037.692,12.523
1037.844,10.297
1037.997,11.234
1038.149,11.539
1038.301,13.969
1038.454,13.422
1038.606,13.117
1038.759,11.461
1038.911,11.125
1039.063,9.313
1039.216,8.805
1039.368,8.617
1039.521,10.375
1039.673,11.445
1039.825,11.195
1039.978,11.055
1040.13,10.305
1040.282,9.68
1040.435,9.242
1040.587,10.438
1040.74,11.828
1040.892,11.172
1041.044,10.164
1041.197,8.547
1041.349,7.844
1041.502,8.414
1041.654,10.609
1041.806,11.734
1041.959,11.922
1042.111,10.578
1042.264,9.641
1042.416,10.766
1042.568,10.773
1042.721,13.289
1042.873,12.195
1043.026,11.203
1043.178,10.5
1043.331,10.484
1043.483,10.836
1043.635,9.758
1043.788,9.57
1043.94,9.422
1044.093,9.648
1044.245,8.289
1044.397,8.211
1044.55,8.227
1044.702,9.141
1044.854,8.648
1045.007,7.543
1045.159,8.352
1045.312,11.672
1045.464,12.383
1045.616,11.344
1045.769,10.031
1045.921,11.211
1046.074,11.438
1046.226,9.625
1046.378,10.758
1046.531,11.969
1046.683,12.492
1046.836,10.008
1046.988,7.922
1047.14,7.191
1047.293,7.52
1047.445,8.258
1047.598,8.328
1047.75,8.375
1047.903,8.727
1048.055,9.43
1048.207,10.273
1048.36,9.328
1048.512,10.609
1048.665,9.391
1048.817,10.117
1048.969,9.227
1049.122,8.469
1049.274,8.922
1049.427,8.914
1049.579,11.57
1049.731,10.906
1049.884,9.82
1050.036,8.484
1050.188,8.93
1050.341,8.656
1050.493,7.984
1050.646,7.82
1050.798,10.258
1050.95,10.547
1051.103,10.719
1051.255,8.672
1051.408,9.234
1051.56,9.438
1051.712,12.125
1051.865,13.086
1052.017,13.523
1052.17,11.422
1052.322,12.203
1052.474,11.336
1052.627,11.523
1052.779,10.242
1052.932,10.297
1053.084,10.703
1053.237,11.547
1053.389,12.5
1053.541,12.938
1053.694,10.469
1053.846,9.016
1053.999,7.406
1054.151,7.5
1054.303,8.961
1054.456,10.156
1054.608,13.406
1054.76,12.992
1054.913,12.977
1055.065,9.836
1055.218,11.609
1055.37,11.211
1055.522,10.867
1055.675,8.539
1055.827,9.18
1055.98,10.914
1056.132,10.328
1056.284,8.797
1056.437,7.598
1056.589,9.219
1056.742,10.32
1056.894,10.914
1057.046,10.492
1057.199,10.492
1057.351,10.891
1057.504,9.688
1057.656,9.492
1057.809,9.484
1057.961,11.094
1058.113,12.461
1058.266,11.172
1058.418,11.117
1058.571,9.508
1058.723,9.609
1058.875,10.109
1059.028,9.773
1059.18,9.227
1059.333,9.664
1059.485,9.859
1059.637,10.953
1059.79,8.469
1059.942,9.266
1060.094,9.703
1060.247,10.438
1060.399,12.5
1060.552,11.398
1060.704,10.852
1060.856,7.902
1061.009,7.477
1061.161,8.063
1061.314,9.367
1061.466,10.305
1061.618,10.063
1061.771,8.43
1061.923,9.227
1062.076,9.477
1062.228,10.023
1062.38,10.375
1062.533,10.781
1062.685,10.352
1062.838,9.383
1062.99,8.953
1063.143,9.633
1063.295,9.805
1063.447,8.711
1063.6,7.934
1063.752,7.934
1063.905,7.695
1064.057,6.707
1064.209,6.152
1064.362,7.262
1064.514,9.023
1064.667,9.805
1064.819,9.281
1064.971,8.82
1065.124,7.262
1065.276,7.129
1065.428,6.699
1065.581,7.672
1065.733,9.859
1065.886,10.367
1066.038,10.289
1066.19,7.641
1066.343,6.262
1066.495,6.914
1066.648,7.309
1066.8,7.75
1066.952,7.949
1067.105,7.363
1067.257,7.34
1067.41,6.492
1067.562,7.645
1067.714,7.441
1067.867,7.695
1068.019,6.543
1068.172,7.32
1068.324,7.941
1068.477,8.922
1068.629,8.594
1068.781,7.797
1068.934,7.684
1069.086,8.766
1069.239,9.117
1069.391,8.906
1069.543,8.344
1069.696,9.016
1069.848,9.336
1070,10.539
1070.153,8.352
1070.305,8.906
1070.458,8.906
1070.61,10.648
1070.762,9.32
1070.915,8.461
1071.067,8.258
1071.22,11.297
1071.372,11.063
1071.524,11.844
1071.677,10.367
1071.829,11.227
1071.982,9.336
1072.134,9.5
1072.286,9.273
1072.439,9.5
1072.591,8.938
1072.744,10.664
1072.896,11.914
1073.049,11
1073.201,8.844
1073.353,7.906
1073.506,7.48
1073.658,8.305
1073.811,8.211
1073.963,9.164
1074.115,9.438
1074.268,10.688
1074.42,11.039
1074.573,9.031
1074.725,9.313
1074.877,8.961
1075.03,9
1075.182,8.539
1075.334,9.531
1075.487,11.984
1075.639,10.484
1075.792,10.281
1075.944,7.969
1076.096,8.617
1076.249,7.836
1076.401,8.781
1076.554,9.672
1076.706,9.875
1076.858,10.953
1077.011,9.742
1077.163,9.664
1077.316,7.449
1077.468,7.77
1077.62,8.422
1077.773,11.086
1077.925,11.18
1078.078,10.313
1078.23,8.234
1078.383,8.367
1078.535,7.691
1078.687,10.195
1078.84,10.227
1078.992,12.203
1079.145,11.125
1079.297,11.922
1079.449,12.156
1079.602,10.914
1079.754,10.078
1079.906,10.391
1080.059,12.055
1080.211,11.828
1080.364,9.109
1080.516,6.293
1080.668,6.762
1080.821,9.578
1080.973,10.352
1081.126,9.891
1081.278,8.43
1081.43,9.617
1081.583,9.898
1081.735,8.766
1081.888,8.172
1082.04,7.461
1082.192,9.164
1082.345,9.969
1082.497,11.055
1082.65,9.125
1082.802,8.469
1082.955,8.094
1083.107,9.188
1083.259,8.258
1083.412,7.762
1083.564,8.008
1083.717,9.367
1083.869,8.898
1084.021,7.988
1084.174,8.547
1084.326,8.813
1084.479,9.539
1084.631,8.773
1084.783,8.883
1084.936,7.723
1085.088,7.301
1085.24,8.266
1085.393,10
1085.545,11
1085.698,10.352
1085.85,9.781
1086.002,7.465
1086.155,8.547
1086.307,9.891
1086.46,10.539
1086.612,9.914
1086.764,8.063
1086.917,8.367
1087.069,9.211
1087.222,9.719
1087.374,9.859
1087.526,7.66
1087.679,7.148
1087.831,7.598
1087.984,8.055
1088.136,8.758
1088.289,8.719
1088.441,9.352
1088.593,9.93
1088.746,11.031
1088.898,9.938
1089.051,10.188
1089.203,9.125
1089.355,12.172
1089.508,12.617
1089.66,13.375
1089.813,11.438
1089.965,10.758
1090.117,9.977
1090.27,10.195
1090.422,8.844
1090.574,9.047
1090.727,9.828
1090.879,10.109
1091.032,11.07
1091.184,11.805
1091.336,11.914
1091.489,11.844
1091.641,9.375
1091.794,10.133
1091.946,10.797
1092.098,12.602
1092.251,13.922
1092.403,12.586
1092.556,11.945
1092.708,11.406
1092.861,11.422
1093.013,10.633
